date,pressure,wind_speed,humidity,PM10,temperature,PM2.5
2018-10-09 0:00:00,100824.9653,1.231998778,80.46527778,51,28.08958333,30
2018-10-10 0:00:00,100846.5625,1.202196111,71.96527778,50,30.13263889,33
2018-10-11 0:00:00,100961.5972,1.579075667,70.63194444,35,30.47291667,30
2018-10-12 0:00:00,101061.8056,1.861269667,67.20138889,51,30.56631944,19
2018-10-13 0:00:00,101079.8264,1.105027,83.72916667,51,27.81284722,33
2018-10-14 0:00:00,100959.2361,0.917673778,76.37152778,43,30.11770833,33
2018-10-15 0:00:00,100972.7622,0.825773538,77.59440559,33,29.91118881,23
2018-10-16 0:00:00,100934.0909,1.243115077,76.29370629,40,30.48706294,17
2018-10-17 0:00:00,100824.5139,0.937076556,75.65625,48,30.20173611,22
2018-10-18 0:00:00,100758.617,1.21128817,74.64539007,60,30.34716312,27
2018-10-19 0:00:00,100820.8333,0.679252444,75.41319444,44,29.89652778,39
2018-10-20 0:00:00,100895.1389,1.324200778,85.79861111,24,27.31041667,29
2018-10-21 0:00:00,100976.9792,2.490695778,89.13888889,35,26.90173611,14
2018-10-22 0:00:00,100983.6111,1.425871333,81.84722222,39,28.84583333,18
2018-10-23 0:00:00,100979.3056,0.918760333,85.56597222,44,28.02986111,21
2018-10-24 0:00:00,101025.0694,1.467315667,82.43402778,55,28.22638889,27
2018-10-25 0:00:00,101049.7569,1.392343333,82.16666667,46,28.77708333,33
2018-10-26 0:00:00,101095.3819,2.164573889,77.73611111,53,29.634375,26
2018-10-27 0:00:00,101068.5069,1.709462333,72.28819444,36,30.12118056,29
2018-10-28 0:00:00,101032.2222,1.042162,67.47569444,46,30.596875,19
2018-10-29 0:00:00,100931.25,0.576495333,66.79166667,42,31.10833333,26
2018-10-30 0:00:00,100911.4397,2.073256716,60.42023346,52,30.507393,25
2018-10-31 0:00:00,101028.5789,1.6629888,49.54736842,55,29.19684211,29
2018-11-01 0:00:00,101013.4043,2.754051745,50.15957447,65,28.57712766,35
2018-11-02 0:00:00,101050.3704,1.561328593,50.2962963,73,28.9037037,40
2018-11-03 0:00:00,101113.5751,0.89709115,54.06735751,73,29.10777202,47
2018-11-04 0:00:00,101003.1472,0.668063838,59.03045685,67,29.97817259,46
2018-11-05 0:00:00,100874.0556,0.961881067,60.1,63,30.85833333,44
2018-11-06 0:00:00,100886.3351,0.681560461,61.08900524,55,30.63560209,39
2018-11-07 0:00:00,100915.1429,2.305236267,65.68571429,40,30.27809524,29
2018-11-08 0:00:00,100815.1829,2.94337678,68.79878049,37,29.96890244,20
2018-11-09 0:00:00,100832.7439,2.012770341,81.64634146,45,27.63719512,21
2018-11-10 0:00:00,100947.8344,1.544993019,82.82802548,46,27.9343949,24
2018-11-11 0:00:00,100938.5143,0.891014583,75.21714286,59,29.47257143,27
2018-11-12 0:00:00,100825.1515,0.363050667,70.88636364,67,30.16893939,38
2018-11-13 0:00:00,100774.3488,1.037876426,72.87048678,64,30.22702289,44
2018-11-14 0:00:00,100723.5461,1.712702184,74.85460993,68,30.28510638,40
2018-11-15 0:00:00,100838.2624,1.474122326,76.65602837,46,30.3929078,51
2018-11-16 0:00:00,100902.2456,2.059364267,78.50526316,45,30.29614035,28
2018-11-17 0:00:00,100915.9155,1.14703538,79.49647887,77,29.56478873,25
2018-11-18 0:00:00,100996.4931,1.039212778,77.88194444,67,29.13888889,37
2018-11-19 0:00:00,101019.3403,1.322881389,76.68576389,58,29.3671875,40
2018-11-20 0:00:00,101042.1875,1.60655,75.48958333,56,29.59548611,35
2018-11-21 0:00:00,100971.1458,1.606084333,69.9375,52,30.89618056,37
2018-11-22 0:00:00,100993.1944,1.537786556,70.5,50,30.98541667,36
2018-11-23 0:00:00,101126.4236,1.348881111,67.09027778,61,30.21770833,30
2018-11-24 0:00:00,101084.5833,0.896718778,62.5625,58,30.01493056,30
2018-11-25 0:00:00,101007.3264,0.948718222,59.25347222,58,30.16527778,35
2018-11-26 0:00:00,101007.0833,1.297813,56.55902778,51,29.51875,35
2018-11-27 0:00:00,101176.0417,2.228991111,63.8125,41,27.73020833,31
2018-11-28 0:00:00,101250.7986,2.443818667,71.27777778,54,26.55034722,25
2018-11-29 0:00:00,101261.5278,1.708996667,68.51041667,63,28.64826389,33
2018-11-30 0:00:00,101167.6307,1.258721338,68.66550523,68,29.44320557,41
2018-12-01 0:00:00,100981.0764,0.561283556,68.41319444,61,30.31388889,40
2018-12-02 0:00:00,100861.6319,0.519218333,66.30902778,54,31.03055556,37
2018-12-03 0:00:00,100880.3819,0.824540444,64.90625,70,31.40173611,32
2018-12-04 0:00:00,100895.8681,1.147868333,62.63888889,50,31.83541667,48
2018-12-05 0:00:00,100780.1042,1.336152889,64.07638889,51,31.65590278,31
2018-12-06 0:00:00,100751.8056,0.767573889,64.98263889,58,31.21840278,31
2018-12-07 0:00:00,100800.6944,1.159820444,64.23958333,41,31.31180556,35
2018-12-08 0:00:00,101032.1181,2.702418889,86.91666667,46,26.06909722,23
2018-12-09 0:00:00,101008.1597,1.818273111,82.03819444,57,27.43715278,28
2018-12-10 0:00:00,100975.2778,1.631696,73.77083333,61,27.903125,30
2018-12-11 0:00:00,100973.0556,1.716292111,70.15972222,45,29.29305556,33
2018-12-12 0:00:00,101107.7003,2.494233979,74.59581882,44,28.16027875,25
2018-12-13 0:00:00,101263.125,2.085876222,66.24652778,54,27.55034722,24
2018-12-14 0:00:00,101288.9931,1.291448889,65.52083333,62,27.240625,28
2018-12-15 0:00:00,101287.1181,1.862977111,63.95486111,53,27.51006944,32
2018-12-16 0:00:00,101277.5,1.724829333,61.51388889,44,29.03333333,27
2018-12-17 0:00:00,101271.1111,1.821377556,63.14583333,61,28.38576389,23
2018-12-18 0:00:00,101215.1389,2.789343333,62.98611111,62,28.42048611,25
2018-12-19 0:00:00,101210.9375,1.923824222,61.40625,90,29.35104167,38
2018-12-20 0:00:00,101088.6806,1.259162667,66.33333333,79,30.07361111,59
2018-12-21 0:00:00,100925.0694,1.288965333,68.25347222,70,30.33993056,50
2018-12-22 0:00:00,100891.0417,1.579696556,67.73263889,63,31.04027778,39
2018-12-23 0:00:00,100879.6875,2.683171333,63.38888889,61,30.76979167,37
2018-12-24 0:00:00,100902.5694,2.320727444,61.78819444,71,30.10208333,33
2018-12-25 0:00:00,100852.5694,1.946331444,60.39930556,77,29.61770833,40
2018-12-26 0:00:00,100788.6806,2.180251333,57.86458333,77,29.10798611,47
2018-12-27 0:00:00,100721.875,2.030927556,56.55208333,74,29.06180556,44
2018-12-28 0:00:00,100755.9028,2.056073556,61.11805556,39,29.46840278,46
2018-12-29 0:00:00,101066.0069,2.631482333,79.77777778,43,27.25798611,25
2018-12-30 0:00:00,101280.1736,2.506994111,78.66319444,41.5,26.21597222,24
2018-12-31 0:00:00,101417.9861,1.241622556,68.75,40,26.33993056,22
2019-01-01 0:00:00,101466.9444,0.995284889,61.63194444,49,26.04027778,22
2019-01-02 0:00:00,101403.1944,0.822988222,59.87152778,53,26.25555556,25
2019-01-03 0:00:00,101414.7569,1.226566,63.19791667,59,25.36319444,28
2019-01-04 0:00:00,101284.0972,0.873280222,64.88194444,60,26.28159722,31
2019-01-05 0:00:00,101204.6181,0.44704,70.32638889,77,26.43194444,34
2019-01-06 0:00:00,101201.5972,0.320378667,76.37152778,74,27.54166667,51
2019-01-07 0:00:00,101085.3125,0.646190111,73.86111111,46,28.609375,58
2019-01-08 0:00:00,101112.7257,0.508119944,77.86458333,51,28.28055556,54.33333333
2019-01-09 0:00:00,101140.1389,0.370049778,81.86805556,60,27.95173611,50.66666667
2019-01-10 0:00:00,101086.9792,0.564232778,76.57638889,83,28.82777778,47
2019-01-11 0:00:00,101070.625,0.268224,71.36805556,69,29.37986111,83
2019-01-12 0:00:00,101034.6181,0.549021,67.37847222,78,30.39965278,62
2019-01-13 0:00:00,100954.375,0.571373,69.17534722,78,30.26180556,70
2019-01-14 0:00:00,100874.1319,0.593725,70.97222222,66,30.12395833,64
2019-01-15 0:00:00,100913.4375,0.320533889,77.47569444,59,28.69513889,48
2019-01-16 0:00:00,101185.3332,0.7,67,67,29.78016,39
2019-01-17 0:00:00,101219.1971,1.5,61,58,29.7246,51
2019-01-18 0:00:00,101354.6527,1.9,64,70,27.39108,38
2019-01-19 0:00:00,101320.7888,1,63,62,28.16892,57
2019-01-20 0:00:00,101253.061,0.2,58,74,30.05796,62
2019-01-21 0:00:00,101320.7888,0.6,66,65,30.05796,72
2019-01-22 0:00:00,101456.2444,1.9,63,64,29.169,52
2019-01-23 0:00:00,101456.2444,0.9,55,60,28.83564,47
2019-01-24 0:00:00,101456.2444,1.3,45,79,29.22456,46
2019-01-25 0:00:00,101523.9722,0.8,50,73,29.05788,74
2019-01-26 0:00:00,101591.7,1,51,62,28.44672,60
2019-01-27 0:00:00,101659.4278,1.8,50,73,27.66888,47
2019-01-28 0:00:00,101523.9722,0.6,48,82,28.39116,60
2019-01-29 0:00:00,101388.5166,0.2,50,94,28.94676,71
2019-01-30 0:00:00,101422.3805,0.3,57,79,29.28012,92
2019-01-31 0:00:00,101388.5166,0.6,69,61,29.83572,66
2019-02-01 0:00:00,101422.3805,1.2,72,57,29.39124,44
2019-02-02 0:00:00,101320.7888,1.2,77,44,28.8912,40
2019-02-03 0:00:00,101388.5166,1.8,73,50,29.169,29
2019-02-04 0:00:00,101422.3805,1.5,76,48,29.94684,31
2019-02-05 0:00:00,101320.7888,2.2,79,38,29.78016,30
2019-02-06 0:00:00,101219.1971,2.2,81,41,29.05788,24
2019-02-07 0:00:00,101354.6527,1.9,77,43,29.4468,27
2019-02-08 0:00:00,101286.9249,1.3,78,36,29.61348,25
2019-02-09 0:00:00,101253.061,1.9,80,40,29.66904,20
2019-02-10 0:00:00,101388.5166,2.5,81,41,29.7246,25
2019-02-11 0:00:00,101523.9722,2.6,79,50,29.39124,27
2019-02-12 0:00:00,101727.1556,0.7,71,72,30.0024,36
2019-02-13 0:00:00,101591.7,1.6,72,50,30.16908,62
2019-02-14 0:00:00,101422.3805,1.9,77,50,29.33568,31
2019-02-15 0:00:00,101422.3805,2.3,76,43,29.169,29
2019-02-16 0:00:00,101456.2444,2.2,75,36,29.11344,25
2019-02-17 0:00:00,101354.6527,2.6,76,31,28.55784,20
2019-02-18 0:00:00,101286.9249,2.1,75,26,28.8912,20
2019-02-19 0:00:00,101354.6527,1.1,73,26,29.22456,16
2019-02-20 0:00:00,101490.1083,1,71,34,29.66904,19
2019-02-21 0:00:00,101490.1083,1,76,31,29.55792,24
2019-02-22 0:00:00,101253.061,1.2,72,37,29.83572,18
2019-02-23 0:00:00,101117.6054,1.8,74,38,30.2802,23
2019-02-24 0:00:00,101083.7415,1.6,78,38,29.94684,22
2019-02-25 0:00:00,101151.4693,1.8,78,38,29.89128,24
2019-02-26 0:00:00,101185.3332,1.7,74,50,29.4468,26
2019-02-27 0:00:00,101049.8776,1.1,73,52,29.50236,30
2019-02-28 0:00:00,101016.0137,1.5,75,50,29.61348,34
2019-03-01 0:00:00,101117.6054,1.7,76,52,29.7246,31
2019-03-02 0:00:00,101016.0137,1.6,76,47,29.94684,32
2019-03-03 0:00:00,100914.422,1.8,76,40,30.22464,30
2019-03-04 0:00:00,100982.1498,2.1,76,46,30.0024,25
2019-03-05 0:00:00,101083.7415,1.5,73,46,29.66904,32
2019-03-06 0:00:00,101185.3332,1.3,68,29,29.94684,32
2019-03-07 0:00:00,101185.3332,1,72,33,30.0024,21
2019-03-08 0:00:00,101185.3332,1,75,31,29.83572,23
2019-03-09 0:00:00,101219.1971,1.3,75,31,29.4468,22
2019-03-10 0:00:00,101253.061,1.2,76,39,29.61348,20
2019-03-11 0:00:00,101253.061,1.4,76,51,29.89128,27
2019-03-12 0:00:00,101185.3332,1.5,63,42,31.05804,48
2019-03-13 0:00:00,101253.061,2.5,75,34,30.39132,28
2019-03-14 0:00:00,101354.6527,3.1,77,31,30.05796,25
2019-03-15 0:00:00,101388.5166,2.8,71,47,30.44688,23
2019-03-16 0:00:00,101422.3805,2.9,85,47,27.61332,37
2019-03-17 0:00:00,101354.6527,1.8,78,51,29.78016,35
2019-03-18 0:00:00,101185.3332,2.4,76,45,30.44688,37
2019-03-19 0:00:00,101151.4693,2.4,74,41,30.50244,32
2019-03-20 0:00:00,101117.6054,2.3,77,36,30.2802,29
2019-03-21 0:00:00,101083.7415,2.5,77,47,30.61356,29
2019-03-22 0:00:00,101016.0137,2.7,76,53,31.05804,34
2019-03-23 0:00:00,100982.1498,2.1,76,44,31.05804,37
2019-03-24 0:00:00,100982.1498,3,76,34,30.78024,31
2019-03-25 0:00:00,101185.3332,2.7,83,38,28.50228,26
2019-03-26 0:00:00,101253.061,1.3,77,36,29.94684,24
2019-03-27 0:00:00,101320.7888,2,78,41,30.05796,22
2019-03-28 0:00:00,101151.4693,2.1,74,40,30.89136,24
2019-03-29 0:00:00,100982.1498,2.5,76,38,30.78024,25
2019-03-30 0:00:00,100982.1498,1.8,79,39,30.94692,23
2019-03-31 0:00:00,101049.8776,2.8,76,38,30.78024,24
2019-04-01 0:00:00,101219.1971,2.2,73,39,30.44688,24
2019-04-02 0:00:00,101185.3332,1.9,75,36,30.11352,26
2019-04-03 0:00:00,101253.061,2.1,77,37,29.66904,25
2019-04-04 0:00:00,101253.061,2,67,27,30.66912,25
2019-04-05 0:00:00,101151.4693,2.4,71,35,31.00248,19
2019-04-06 0:00:00,101117.6054,1.8,76,28,30.8358,23
2019-04-07 0:00:00,101185.3332,1.9,77,35,30.558,19
2019-04-08 0:00:00,101083.7415,1.5,75,27,30.05796,24
2019-04-09 0:00:00,100982.1498,1.9,75,31,31.44696,19
2019-04-10 0:00:00,101016.0137,2.4,75,32,31.61364,20
2019-04-11 0:00:00,100880.5581,2.4,76,32,31.50252,20
2019-04-12 0:00:00,100846.6942,1.8,76,28,31.61364,21
2019-04-13 0:00:00,100914.422,9.8,84,24,29.78016,19
2019-04-14 0:00:00,100914.422,9.2,67.5,20,32.44704,16
2019-04-15 0:00:00,100914.422,10,69.6,21,32.44704,14
2019-04-16 0:00:00,100914.422,8.3,69,29,32.66928,16
2019-04-17 0:00:00,100914.422,9,65,32,33.16932,16
2019-04-18 0:00:00,100914.422,9.7,70.5,33,33.11376,21
2019-04-19 0:00:00,100575.783,9.4,66.8,48,33.16932,22
2019-04-20 0:00:00,100575.783,8.6,59.9,55,33.78048,31
2019-04-21 0:00:00,100575.783,8.8,63.5,34,33.44712,33
2019-04-22 0:00:00,100575.783,10.1,67,39,33.22488,23
2019-04-23 0:00:00,100914.422,7.2,71.7,37,31.00248,24
2019-04-24 0:00:00,100914.422,4.7,63.7,39,33.28044,21
2019-04-25 0:00:00,100575.783,7.8,72.2,46,31.83588,25
2019-04-26 0:00:00,100575.783,5.6,71.6,49,30.72468,30
2019-04-27 0:00:00,100914.422,7.4,72.8,26,30.8358,27
2019-04-28 0:00:00,100914.422,9.3,65.3,24,32.61372,16
2019-04-29 0:00:00,100914.422,2.2,72,27,32.44704,16
2019-04-30 0:00:00,100914.422,2.4,71,28,32.5026,18
2019-05-01 0:00:00,100914.422,3.3,65,25,32.83596,14
2019-05-02 0:00:00,100914.422,3.9,64,28,33.39156,14
2019-05-03 0:00:00,100914.422,2,68,25,33.50268,17
2019-05-04 0:00:00,100914.422,2.3,72,31,32.33592,18
2019-05-05 0:00:00,100914.422,8,65.8,47,32.11368,22
2019-05-06 0:00:00,100575.783,10.8,60.3,60,33.11376,33
2019-05-07 0:00:00,100575.783,10.4,59.7,61,32.61372,35
2019-05-08 0:00:00,100237.144,10,60.4,61,32.44704,34
2019-05-09 0:00:00,100575.783,10.1,61.8,55,32.11368,38
2019-05-10 0:00:00,100575.783,8.7,64,54,31.33584,34
2019-05-11 0:00:00,100914.422,5.8,68.8,55,31.28028,33
2019-05-12 0:00:00,100575.783,7.5,70.9,39,30.33576,33
2019-05-13 0:00:00,100575.783,4,81.8,43,27.94668,27
2019-05-14 0:00:00,100575.783,6.2,81.8,55,28.28004,31
2019-05-15 0:00:00,100914.422,5.3,73,51,30.33576,35
2019-05-16 0:00:00,100914.422,7.1,72.5,49,30.33576,31
2019-05-17 0:00:00,100575.783,9,64.5,58,31.61364,29
2019-05-18 0:00:00,100575.783,8.5,63.7,53,32.11368,33
2019-05-19 0:00:00,100575.783,8.9,59.8,42,33.16932,29
2019-05-20 0:00:00,100575.783,8.2,68.8,43,32.5026,27
2019-05-21 0:00:00,100778.9664,1.8,70,38,31.50252,27
2019-05-22 0:00:00,100880.5581,1,76,34,29.7246,23
2019-05-23 0:00:00,100914.422,1.5,76,35,29.61348,24
2019-05-24 0:00:00,100880.5581,2.7,69,40,30.89136,24
2019-05-25 0:00:00,100677.3747,2.6,71,32,31.3914,26
2019-05-26 0:00:00,100677.3747,3,69,38,31.22472,21
2019-05-27 0:00:00,100609.6469,2.7,73,41,30.39132,18
2019-05-28 0:00:00,100677.3747,1.5,79,23,29.83572,19
2019-05-29 0:00:00,100711.2386,1.7,77,24,30.39132,15
2019-05-30 0:00:00,100812.8303,2.1,89,30,27.72444,16
2019-05-31 0:00:00,100745.1025,1.3,77,28,30.61356,21
2019-06-01 0:00:00,100812.8303,0.9,72,26,31.3914,20
2019-06-02 0:00:00,100914.422,5.7,73.8,33,30.72468,15
2019-06-03 0:00:00,100914.422,3.8,73,30,30.66912,22
2019-06-04 0:00:00,100778.9664,1,65,45,33.78048,21
2019-06-05 0:00:00,100778.9664,2.3,78,36,31.00248,20
2019-06-06 0:00:00,100914.422,1,81,36,29.05788,24
2019-06-07 0:00:00,100880.5581,0.7,87,37,28.00224,25
2019-06-08 0:00:00,100812.8303,0.5,79,28,29.61348,18
2019-06-09 0:00:00,100677.3747,1.7,78,25,29.4468,16
2019-06-10 0:00:00,100609.6469,2.2,73,25,30.61356,14
2019-06-11 0:00:00,100778.9664,0.7,80,23,29.169,17
2019-06-12 0:00:00,100745.1025,1.3,75,23,30.78024,13
2019-06-13 0:00:00,100677.3747,1.7,74,24,31.05804,14
2019-06-14 0:00:00,100745.1025,1.9,74,27,31.44696,13
2019-06-15 0:00:00,100711.2386,1.5,76,30,30.16908,15
2019-06-16 0:00:00,100711.2386,2,75,31,30.0024,17
2019-06-17 0:00:00,100643.5108,1.2,73,21,30.33576,13
2019-06-18 0:00:00,100745.1025,1.1,75,20,30.0024,12
2019-06-19 0:00:00,100778.9664,1.4,74,34,30.94692,13
2019-06-20 0:00:00,100745.1025,1.4,68,37,32.05812,18
2019-06-21 0:00:00,100541.9191,2.8,69,32,32.39148,21
2019-06-22 0:00:00,100541.9191,1.3,76,29,31.00248,19
2019-06-23 0:00:00,100778.9664,1.1,80,25,29.83572,20
2019-06-24 0:00:00,100812.8303,0.7,83,26,29.00232,16
2019-06-25 0:00:00,100778.9664,0.7,77,24,29.94684,18
2019-06-26 0:00:00,100643.5108,1,76,27,28.72452,14
2019-06-27 0:00:00,100643.5108,2.8,77,31,29.33568,20
2019-06-28 0:00:00,100609.6469,2,75,25,29.55792,18
2019-06-29 0:00:00,100711.2386,1.1,83,21,28.3356,13
2019-06-30 0:00:00,100575.783,6.3,82.6,32,28.39116,14
2019-07-01 0:00:00,100711.2386,0.4,81,43,28.78008,19
2019-07-02 0:00:00,100643.5108,0.4,75,43,29.89128,26
2019-07-03 0:00:00,100711.2386,0.6,88,63,26.6688,20
2019-07-04 0:00:00,100643.5108,1.7,82,33,27.78,21
2019-07-05 0:00:00,100812.8303,1.3,87,43,26.27988,17
2019-07-06 0:00:00,100812.8303,1.1,82,37,28.44672,22
2019-07-07 0:00:00,100846.6942,1.3,73,35,29.50236,24
2019-07-08 0:00:00,100846.6942,2.3,74,35,30.44688,18
2019-07-09 0:00:00,100914.422,1.3,78,43,29.28012,20
2019-07-10 0:00:00,100914.422,0.1,74,59,29.83572,23
2019-07-11 0:00:00,101049.8776,0.2,66,39,31.6692,19
2019-07-12 0:00:00,101016.0137,0.4,68,34,30.94692,20
2019-07-13 0:00:00,100948.2859,3.4,72,26,30.2802,20
2019-07-14 0:00:00,100778.9664,4.5,66,24,30.78024,17
2019-07-15 0:00:00,100575.783,3.8,69,22,30.11352,17
2019-07-16 0:00:00,100541.9191,0.3,72,24,30.44688,18
2019-07-17 0:00:00,100440.3274,0.4,71,22,30.50244,17
2019-07-18 0:00:00,100406.4635,0.3,71,24,30.8358,15
2019-07-19 0:00:00,100643.5108,0.6,72,27,30.558,16
2019-07-20 0:00:00,100609.6469,0.2,78,17,30.2802,17
2019-07-21 0:00:00,100745.1025,0.4,74,27,30.22464,10
2019-07-22 0:00:00,100778.9664,0.2,71,28,31.05804,14
2019-07-23 0:00:00,100711.2386,0.3,76,39,30.22464,18
2019-07-24 0:00:00,100846.6942,0.3,76,27,29.55792,23
2019-07-25 0:00:00,100948.2859,0.5,77,34,28.78008,17
2019-07-26 0:00:00,100982.1498,0.2,71,28,29.7246,21
2019-07-27 0:00:00,100880.5581,0.7,67,33,30.22464,17
2019-07-28 0:00:00,100812.8303,0.4,69,20,31.05804,17
2019-07-29 0:00:00,100846.6942,1.9,65,25,30.66912,13
2019-07-30 0:00:00,100745.1025,3.6,64,27,30.50244,15
2019-07-31 0:00:00,100677.3747,3.4,68,25,29.4468,17
2019-08-01 0:00:00,100711.2386,3.1,84,24,28.94676,16
2019-08-02 0:00:00,100745.1025,5.1,83,23,29.28012,15
2019-08-03 0:00:00,100711.2386,5.8,81,18,29.33568,14
2019-08-04 0:00:00,100541.9191,3.8,89,22,27.94668,12
2019-08-05 0:00:00,100474.1913,1.3,93,24,28.16892,14
2019-08-06 0:00:00,100575.783,4.1,91,25,28.39116,16
2019-08-07 0:00:00,100440.3274,1.3,88,23,28.6134,16
2019-08-08 0:00:00,100203.2801,0,85,25,28.3356,15
2019-08-09 0:00:00,100237.144,9.5,78.4,18,28.8912,19
2019-08-10 0:00:00,100237.144,10.1,75.4,18,29.169,11
2019-08-11 0:00:00,100237.144,9.6,76,18,29.4468,12
2019-08-12 0:00:00,100575.783,8.3,75.1,24,29.7246,12
2019-08-13 0:00:00,100948.2859,0.1,85,33,29.78016,15
2019-08-14 0:00:00,100914.422,0.1,86,32,30.0024,21
2019-08-15 0:00:00,100846.6942,0.5,85,32,30.39132,18
2019-08-16 0:00:00,100609.6469,0.3,87,22,30.50244,20
2019-08-17 0:00:00,100846.6942,0.2,80,20,30.0024,14
2019-08-18 0:00:00,101016.0137,0.1,83,27,30.16908,14
2019-08-19 0:00:00,100880.5581,0.2,82,26,30.8358,16
2019-08-20 0:00:00,100711.2386,0.4,94,23,28.72452,17
2019-08-21 0:00:00,100711.2386,0.1,89,25,29.66904,14
2019-08-22 0:00:00,100812.8303,0.1,94,25,29.05788,15
2019-08-23 0:00:00,100880.5581,0,93,24,29.4468,18
2019-08-24 0:00:00,100846.6942,0.1,90,20,29.11344,17
2019-08-25 0:00:00,100745.1025,0.5,88,18,29.22456,13
2019-08-26 0:00:00,100812.8303,3.1,94,24,27.27996,13
2019-08-27 0:00:00,100711.2386,1.9,86,22,29.00232,16
2019-08-28 0:00:00,100711.2386,1.7,87,21,29.11344,14
2019-08-29 0:00:00,100541.9191,3.4,86,25,28.83564,14
2019-08-30 0:00:00,100237.144,1,86,21,27.78,15
2019-08-31 0:00:00,100575.783,1.2,90,18,28.39116,10
2019-09-01 0:00:00,100745.1025,1.1,83,25,28.0578,12
2019-09-02 0:00:00,100778.9664,3.8,75,23,28.55784,16
2019-09-03 0:00:00,100711.2386,1.5,86,26,26.89104,16
2019-09-04 0:00:00,100745.1025,0.9,84,27,27.5022,18
2019-09-05 0:00:00,100745.1025,0.6,79,28,27.55776,18
2019-09-06 0:00:00,100812.8303,1.4,75,31,29.50236,23
2019-09-07 0:00:00,100914.422,2.3,71,26,29.66904,22
2019-09-08 0:00:00,100982.1498,2,78,29,28.3356,18
2019-09-09 0:00:00,100914.422,1.3,80,26,28.44672,18
2019-09-10 0:00:00,101049.8776,1.9,78,30,28.72452,18
2019-09-11 0:00:00,101286.9249,0.8,73,29,29.28012,22
2019-09-12 0:00:00,101219.1971,1.2,69,20,29.94684,20
2019-09-13 0:00:00,100982.1498,2,70,24,30.0024,13
2019-09-14 0:00:00,100778.9664,0.6,82,31,27.89112,17
2019-09-15 0:00:00,100745.1025,0.4,81,28,29.22456,19
2019-09-16 0:00:00,100745.1025,1.7,86,35,27.44664,21
2019-09-17 0:00:00,100812.8303,1.3,81,31,29.4468,26
2019-09-18 0:00:00,100948.2859,1.2,76,33,29.22456,22
2019-09-19 0:00:00,101049.8776,1.7,85,33,27.72444,23
2019-09-20 0:00:00,100914.422,1.2,88,26,27.44664,29
2019-09-21 0:00:00,100846.6942,1.1,94,33,26.00208,19
2019-09-22 0:00:00,100914.422,3.3,88.7,25,26.61324,24
2019-09-23 0:00:00,101253.061,6.6,93.7,41,25.66872,18
2019-09-24 0:00:00,101253.061,4.5,79.3,59,28.55784,26
2019-09-25 0:00:00,101253.061,5.4,71.5,59,29.50236,39
2019-09-26 0:00:00,101253.061,5.3,67.4,49,30.2802,40
2019-09-27 0:00:00,101253.061,4.3,73,62,29.89128,33
2019-09-28 0:00:00,101253.061,5.2,67.2,66,30.22464,46
2019-09-29 0:00:00,101253.061,5.1,63,77,30.72468,50
2019-09-30 0:00:00,101253.061,4.5,72.8,48,30.11352,69
2019-10-01 0:00:00,100914.422,6.7,82.7,37,28.94676,34
2019-10-02 0:00:00,100914.422,5.5,78.2,36,29.50236,24
2019-10-03 0:00:00,100914.422,5.6,80,45,29.28012,25
2019-10-04 0:00:00,100914.422,4.1,81.6,45,27.78,28
2019-10-05 0:00:00,100914.422,3.7,88,33,27.00216,30
2019-10-06 0:00:00,100914.422,3.8,84.7,29,27.27996,25
2019-10-07 0:00:00,100914.422,4.7,82.6,34,27.55776,22
2019-10-08 0:00:00,100914.422,4.8,79.9,26,28.11336,23
2019-10-09 0:00:00,100914.422,4.8,79.1,34,28.50228,26
2019-10-10 0:00:00,100914.422,4.9,77.6,41,29.11344,36
2019-10-11 0:00:00,100914.422,4.8,72,37,29.89128,33
2019-10-12 0:00:00,100914.422,5.5,75.8,23,29.33568,28
2019-10-13 0:00:00,100914.422,4.9,75.2,19,29.66904,24
2019-10-14 0:00:00,101253.061,5.3,77.3,31,29.00232,18
2019-10-15 0:00:00,101253.061,5.3,76.3,42,29.05788,22
2019-10-16 0:00:00,101253.061,5.6,74,46,29.66904,19
2019-10-17 0:00:00,101185.3332,4,74,44,29.94684,21
2019-10-18 0:00:00,101117.6054,0,60,46,32.33592,21
2019-10-19 0:00:00,101286.9249,0,65,46,30.89136,24
2019-10-20 0:00:00,101320.7888,0,66,50,31.00248,23
2019-10-21 0:00:00,101049.8776,0,64,69,31.50252,30
2019-10-22 0:00:00,100880.5581,0,72,46,30.94692,54
2019-10-23 0:00:00,100948.2859,0,73,36,31.16916,27
2019-10-24 0:00:00,101016.0137,0,75,42,31.28028,24
2019-10-25 0:00:00,101117.6054,0,72,44,31.72476,26
2019-10-26 0:00:00,101117.6054,0,68,32,32.05812,28
2019-10-27 0:00:00,101049.8776,7,71,34,30.89136,19
2019-10-28 0:00:00,101083.7415,1,73,37,30.66912,23
2019-10-29 0:00:00,101083.7415,5,76,40,29.78016,24
2019-10-30 0:00:00,101049.8776,2,65,48,30.16908,22
2019-10-31 0:00:00,100948.2859,1,56,30,29.4468,27
2019-11-01 0:00:00,100948.2859,1,75,36,25.94652,17
2019-11-02 0:00:00,101049.8776,1,85,39,26.05764,25
2019-11-03 0:00:00,101253.061,2,82,41,28.00224,30
2019-11-04 0:00:00,101185.3332,2,81,58,27.66888,32
2019-11-05 0:00:00,101083.7415,1,69,59,29.7246,45
2019-11-06 0:00:00,100914.422,0,66,61,30.16908,44
